customer_id,plan_type,contract_type,billing_cycle,payment_method,monthly_charge,tenure_months,status,start_date,end_date
3460-TJBWI,Pro,Two year,Annual,Mailed check,24.2,24,active,2024-09-03,
5917-HBSDW,Basic,Month-to-month,Monthly,Electronic check,19.35,37,active,2023-07-21,
5685-IIXLY,Basic,Month-to-month,Monthly,Electronic check,83.6,5,cancelled,2026-04-14,2026-08-21
5671-UUNXD,Standard,One year,Annual,Electronic check,100.65,50,active,2022-06-26,
0956-ACVZC,Standard,One year,Annual,Credit card (automatic),94.1,54,active,2022-02-17,
2325-NBPZG,Basic,Month-to-month,Monthly,Electronic check,74.55,3,active,2026-06-15,
4250-ZBWLV,Standard,One year,Annual,Electronic check,108.45,68,cancelled,2021-01-13,2026-09-13
4482-FTFFX,Basic,Month-to-month,Monthly,Electronic check,56.15,5,active,2026-03-22,
8859-DZTGQ,Pro,Two year,Annual,Mailed check,20.35,33,active,2023-12-14,
0440-MOGPM,Standard,One year,Annual,Electronic check,80.55,41,active,2023-03-26,
0020-JDNXP,Standard,One year,Annual,Mailed check,61.25,34,active,2023-10-25,
3752-CQSJI,Basic,Month-to-month,Monthly,Mailed check,20.45,13,active,2025-08-08,
5025-GOOKI,Basic,Month-to-month,Monthly,Credit card (automatic),18.9,20,active,2025-01-08,
4698-KVLLG,Pro,Two year,Annual,Credit card (automatic),19.6,51,active,2022-06-02,
5095-AESKG,Basic,Month-to-month,Monthly,Credit card (automatic),91.5,3,cancelled,2026-06-02,2026-09-09
2887-JPYLU,Basic,Month-to-month,Monthly,Bank transfer (automatic),45.2,41,active,2023-03-23,
4770-QAZXN,Basic,Month-to-month,Monthly,Credit card (automatic),19.45,13,active,2025-07-31,
4896-CPRPF,Pro,Two year,Annual,Bank transfer (automatic),25.45,35,active,2023-09-18,
1871-MOWRM,Basic,Month-to-month,Monthly,Bank transfer (automatic),80.85,12,cancelled,2025-09-09,2026-07-21
9714-EDSUC,Basic,Month-to-month,Monthly,Mailed check,94.9,4,active,2026-05-10,
2027-OAQQC,Basic,Month-to-month,Monthly,Bank transfer (automatic),49.05,43,cancelled,2023-02-09,2026-09-12
0282-NVSJS,Basic,Month-to-month,Monthly,Mailed check,29.3,12,active,2025-08-28,
9090-SGQXL,Basic,Month-to-month,Monthly,Electronic check,105.3,68,cancelled,2021-01-15,2026-07-28
6595-YGXIT,Basic,Month-to-month,Monthly,Electronic check,88.95,25,cancelled,2024-07-22,2026-09-03
7353-YOWFP,Standard,One year,Annual,Mailed check,20.25,7,active,2026-01-23,
9835-ZIITK,Standard,One year,Annual,Electronic check,110.85,66,cancelled,2021-02-16,2026-08-15
8008-ESFLK,Standard,One year,Annual,Electronic check,110.5,53,active,2022-03-20,
7537-CBQUZ,Basic,Month-to-month,Monthly,Bank transfer (automatic),109.4,63,active,2021-06-15,
1555-DJEQW,Pro,Two year,Annual,Bank transfer (automatic),114.2,70,cancelled,2020-10-25,2026-08-04
5649-TJHOV,Basic,Month-to-month,Monthly,Bank transfer (automatic),36.5,27,cancelled,2024-06-02,2026-07-19
0519-XUZJU,Basic,Month-to-month,Monthly,Mailed check,70.75,1,cancelled,2026-07-26,2026-08-24
3363-EWLGO,Basic,Month-to-month,Monthly,Mailed check,19.95,5,active,2026-03-22,
4750-UKWJK,Standard,One year,Annual,Mailed check,19.6,37,active,2023-07-31,
6338-AVWCY,Basic,Month-to-month,Monthly,Mailed check,40.15,3,cancelled,2026-06-17,2026-07-23
1689-YQBYY,Basic,Month-to-month,Monthly,Electronic check,76.6,12,active,2025-08-22,
4487-ZYJZK,Standard,One year,Annual,Credit card (automatic),19.6,38,active,2023-07-05,
2959-FENLU,Basic,Month-to-month,Monthly,Credit card (automatic),85.3,9,active,2025-12-04,
0708-LGSMF,Basic,Month-to-month,Monthly,Electronic check,65.85,13,active,2025-07-31,
9253-QXKBE,Basic,Month-to-month,Monthly,Electronic check,94.45,29,cancelled,2024-03-21,2026-08-20
7634-HLQJR,Pro,Two year,Annual,Credit card (automatic),20.05,47,active,2022-10-02,
0487-RPVUM,Basic,Month-to-month,Monthly,Bank transfer (automatic),99.4,61,active,2021-08-11,
4079-ULGFR,Basic,Month-to-month,Monthly,Mailed check,20.0,16,active,2025-04-26,
2516-XSJKX,Pro,Two year,Annual,Electronic check,78.45,41,active,2023-03-30,
0057-QBUQH,Pro,Two year,Annual,Electronic check,25.1,43,active,2023-02-15,
9445-SZLCH,Basic,Month-to-month,Monthly,Bank transfer (automatic),97.35,36,cancelled,2023-09-02,2026-07-26
6599-SFQVE,Basic,Month-to-month,Monthly,Electronic check,55.0,6,active,2026-02-23,
8331-ZXFOE,Standard,One year,Annual,Credit card (automatic),71.1,58,active,2021-10-21,
4003-FUSHP,Basic,Month-to-month,Monthly,Credit card (automatic),61.55,19,active,2025-02-07,
0356-ERHVT,Basic,Month-to-month,Monthly,Bank transfer (automatic),45.9,11,active,2025-10-02,
7325-ENZFI,Standard,One year,Annual,Bank transfer (automatic),40.3,39,active,2023-05-24,
4884-ZTHVF,Basic,Month-to-month,Monthly,Electronic check,87.1,8,active,2025-12-30,
3920-HIHMQ,Basic,Month-to-month,Monthly,Mailed check,49.5,26,active,2024-07-05,
3055-OYMSE,Basic,Month-to-month,Monthly,Credit card (automatic),73.8,53,active,2022-04-12,
0613-WUXUM,Pro,Two year,Annual,Mailed check,19.2,70,active,2020-11-15,
7568-PODML,Basic,Month-to-month,Monthly,Mailed check,45.3,1,cancelled,2026-07-28,2026-09-09
4458-KVRBJ,Pro,Two year,Annual,Mailed check,25.0,59,active,2021-09-19,
5349-IECLD,Basic,Month-to-month,Monthly,Electronic check,94.95,2,cancelled,2026-06-30,2026-08-31
1397-XKKWR,Standard,One year,Annual,Mailed check,35.3,7,active,2026-01-23,
3945-GFWQL,Basic,Month-to-month,Monthly,Electronic check,44.55,12,cancelled,2025-08-27,2026-08-10
8097-OMULG,Standard,One year,Annual,Credit card (automatic),76.75,59,active,2021-10-07,
6013-BHCAW,Pro,Two year,Annual,Bank transfer (automatic),81.0,61,active,2021-08-02,
0401-WDBXM,Pro,Two year,Annual,Bank transfer (automatic),105.55,72,active,2020-09-08,
3387-PLKUI,Basic,Month-to-month,Monthly,Mailed check,18.8,13,active,2025-08-11,
6096-EGVTU,Standard,One year,Annual,Mailed check,24.9,64,active,2021-04-30,
3797-VTIDR,Basic,Month-to-month,Monthly,Electronic check,23.45,1,cancelled,2026-07-29,2026-08-05
5081-NWSUP,Standard,One year,Annual,Mailed check,64.9,10,active,2025-10-18,
2580-ATZSQ,Standard,One year,Annual,Bank transfer (automatic),61.35,65,active,2021-04-10,
8085-MSNLK,Pro,Two year,Annual,Mailed check,113.95,62,active,2021-07-09,
9691-HKOVS,Standard,One year,Annual,Electronic check,90.15,55,active,2022-02-11,
9881-VCZEP,Basic,Month-to-month,Monthly,Electronic check,54.1,25,active,2024-07-19,
9526-BIHHD,Basic,Month-to-month,Monthly,Mailed check,29.7,1,cancelled,2026-07-25,2026-07-30
8757-TFHHJ,Basic,Month-to-month,Monthly,Credit card (automatic),49.8,1,active,2026-08-08,
4523-WXCEF,Basic,Month-to-month,Monthly,Electronic check,101.1,59,cancelled,2021-09-18,2026-08-25
1468-DEFNC,Pro,Two year,Annual,Bank transfer (automatic),24.4,64,active,2021-04-26,
5119-KEPFY,Basic,Month-to-month,Monthly,Bank transfer (automatic),95.0,36,active,2023-09-03,
8364-TRMMK,Basic,Month-to-month,Monthly,Mailed check,50.65,3,cancelled,2026-06-06,2026-08-10
0916-KNFAJ,Pro,Two year,Annual,Mailed check,69.9,61,active,2021-07-31,
8319-QBEHW,Standard,One year,Annual,Bank transfer (automatic),39.95,26,active,2024-07-15,
3063-QFSZL,Basic,Month-to-month,Monthly,Electronic check,55.4,1,cancelled,2026-08-12,2026-08-10
8775-LHDJH,Basic,Month-to-month,Monthly,Electronic check,90.6,1,cancelled,2026-07-20,2026-07-19
9625-QNLUX,Pro,Two year,Annual,Credit card (automatic),103.25,68,active,2021-01-10,
3097-NQYSN,Basic,Month-to-month,Monthly,Mailed check,86.85,2,cancelled,2026-07-14,2026-09-09
4024-CSNBY,Pro,Two year,Annual,Bank transfer (automatic),94.25,72,active,2020-08-22,
7110-BDTWG,Pro,Two year,Annual,Electronic check,47.05,71,active,2020-09-18,
7493-GVFIO,Pro,Two year,Annual,Credit card (automatic),20.55,57,active,2021-11-22,
0690-SRQID,Basic,Month-to-month,Monthly,Mailed check,19.65,4,active,2026-05-15,
9605-WGJVW,Basic,Month-to-month,Monthly,Electronic check,70.2,1,active,2026-07-23,
9114-DPSIA,Pro,Two year,Annual,Credit card (automatic),81.0,72,active,2020-09-08,
4700-UBQMV,Standard,One year,Annual,Bank transfer (automatic),75.9,21,active,2024-12-16,
7711-GQBZC,Pro,Two year,Annual,Bank transfer (automatic),24.7,71,active,2020-09-19,
3565-UNOCC,Basic,Month-to-month,Monthly,Bank transfer (automatic),99.05,29,cancelled,2024-04-09,2026-09-15
4627-MIHJH,Pro,Two year,Annual,Credit card (automatic),110.25,69,active,2020-11-27,
9795-NREXC,Pro,Two year,Annual,Credit card (automatic),85.0,64,active,2021-05-15,
8573-CGOCC,Basic,Month-to-month,Monthly,Credit card (automatic),19.75,16,active,2025-05-12,
7356-AYNJP,Standard,One year,Annual,Electronic check,23.9,4,active,2026-04-22,
9249-FXSCK,Standard,One year,Annual,Credit card (automatic),111.25,52,cancelled,2022-05-01,2026-08-13
5493-SDRDQ,Basic,Month-to-month,Monthly,Mailed check,55.1,2,cancelled,2026-06-19,2026-09-15
6286-SUUWT,Basic,Month-to-month,Monthly,Mailed check,19.95,1,active,2026-08-12,
4819-HJPIW,Basic,Month-to-month,Monthly,Mailed check,25.15,18,active,2025-02-20,
8654-DHAOW,Basic,Month-to-month,Monthly,Mailed check,54.15,2,active,2026-06-22,
5438-QMDDL,Basic,Month-to-month,Monthly,Mailed check,59.8,19,active,2025-01-19,
9812-GHVRI,Basic,Month-to-month,Monthly,Bank transfer (automatic),83.85,40,active,2023-05-17,
5553-AOINX,Standard,One year,Annual,Electronic check,104.9,66,active,2021-03-14,
1228-ZLNBX,Basic,Month-to-month,Monthly,Mailed check,75.3,21,active,2024-12-01,
4226-KKDON,Basic,Month-to-month,Monthly,Electronic check,66.65,8,active,2026-01-13,
3831-YCPUO,Pro,Two year,Annual,Credit card (automatic),109.5,72,active,2020-09-15,
7445-WMRBW,Standard,One year,Annual,Bank transfer (automatic),73.85,48,active,2022-08-23,
3308-DGHKL,Pro,Two year,Annual,Bank transfer (automatic),19.3,69,active,2020-11-26,
9924-JPRMC,Pro,Two year,Annual,Electronic check,118.2,72,active,2020-08-22,
0080-EMYVY,Standard,One year,Annual,Credit card (automatic),51.45,14,active,2025-06-19,
6218-KNUBD,Basic,Month-to-month,Monthly,Electronic check,59.45,6,active,2026-03-14,
7337-CINUD,Pro,Two year,Annual,Bank transfer (automatic),19.5,8,active,2025-12-23,
7609-NRNCA,Standard,One year,Annual,Mailed check,19.55,17,active,2025-04-16,
0623-EJQEG,Standard,One year,Annual,Electronic check,93.55,65,active,2021-04-06,
7153-CHRBV,Standard,One year,Annual,Mailed check,59.3,57,active,2021-12-08,
0871-URUWO,Basic,Month-to-month,Monthly,Credit card (automatic),102.25,13,cancelled,2025-08-10,2026-09-04
9190-MFJLN,Basic,Month-to-month,Monthly,Credit card (automatic),95.9,19,cancelled,2025-01-25,2026-08-17
6198-PNNSZ,Standard,One year,Annual,Bank transfer (automatic),109.8,56,active,2022-01-13,
3317-VLGQT,Basic,Month-to-month,Monthly,Electronic check,78.1,14,active,2025-06-23,
4132-POCZS,Basic,Month-to-month,Monthly,Electronic check,39.9,52,active,2022-04-22,
5614-DNZCE,Pro,Two year,Annual,Credit card (automatic),64.9,58,active,2021-10-28,
1095-JUDTC,Basic,Month-to-month,Monthly,Electronic check,95.05,47,cancelled,2022-10-15,2026-08-31
3896-RCYYE,Basic,Month-to-month,Monthly,Credit card (automatic),53.4,67,active,2021-01-29,
9638-JIQYA,Basic,Month-to-month,Monthly,Credit card (automatic),24.9,2,active,2026-06-30,
3258-SANFR,Basic,Month-to-month,Monthly,Credit card (automatic),44.7,6,active,2026-03-07,
3726-TBHQT,Pro,Two year,Annual,Bank transfer (automatic),114.0,71,active,2020-10-05,
3190-ITQXP,Pro,Two year,Annual,Bank transfer (automatic),20.25,46,active,2022-11-02,
0870-VEMYL,Basic,Month-to-month,Monthly,Credit card (automatic),53.85,5,cancelled,2026-03-19,2026-08-31
4833-QTJNO,Basic,Month-to-month,Monthly,Bank transfer (automatic),83.85,67,active,2021-02-15,
3039-MJSLN,Basic,Month-to-month,Monthly,Bank transfer (automatic),20.2,3,active,2026-06-02,
0178-CIIKR,Basic,Month-to-month,Monthly,Mailed check,19.95,3,active,2026-06-08,
5385-SUIRI,Basic,Month-to-month,Monthly,Electronic check,104.2,52,cancelled,2022-05-02,2026-08-26
3982-XWFZQ,Basic,Month-to-month,Monthly,Electronic check,50.25,42,cancelled,2023-03-18,2026-08-06
5774-QPLTF,Standard,One year,Annual,Mailed check,20.35,50,active,2022-06-20,
2322-VCZHZ,Basic,Month-to-month,Monthly,Electronic check,90.0,23,active,2024-10-03,
5010-IPEAQ,Pro,Two year,Annual,Credit card (automatic),54.2,67,active,2021-01-17,
4009-ALQFH,Basic,Month-to-month,Monthly,Electronic check,99.5,25,cancelled,2024-08-12,2026-08-25
6383-ZTSIW,Standard,One year,Annual,Mailed check,99.1,39,active,2023-05-31,
8990-YOZLV,Pro,Two year,Annual,Mailed check,66.9,69,active,2020-11-26,
3069-SSVSN,Standard,One year,Annual,Mailed check,25.85,1,active,2026-07-25,
5222-IMUKT,Basic,Month-to-month,Monthly,Electronic check,91.05,32,active,2024-01-16,
3627-FCRDW,Basic,Month-to-month,Monthly,Electronic check,71.0,9,cancelled,2025-11-28,2026-07-31
7562-GSUHK,Basic,Month-to-month,Monthly,Credit card (automatic),93.2,16,cancelled,2025-05-13,2026-09-06
6685-XSHHU,Pro,Two year,Annual,Bank transfer (automatic),20.95,60,active,2021-09-04,
8901-UPRHR,Pro,Two year,Annual,Bank transfer (automatic),109.2,72,active,2020-09-15,
4903-UYAVB,Basic,Month-to-month,Monthly,Mailed check,19.35,5,cancelled,2026-04-16,2026-09-09
0118-JPNOY,Basic,Month-to-month,Monthly,Credit card (automatic),85.8,26,active,2024-06-25,
6776-TLWOI,Basic,Month-to-month,Monthly,Mailed check,19.85,3,cancelled,2026-05-27,2026-09-06
3845-FXCYS,Basic,Month-to-month,Monthly,Electronic check,19.65,2,active,2026-06-22,
5857-XRECV,Standard,One year,Annual,Bank transfer (automatic),20.5,2,active,2026-06-27,
0725-CXOTM,Standard,One year,Annual,Credit card (automatic),89.65,36,active,2023-08-31,
4343-EJVQB,Basic,Month-to-month,Monthly,Mailed check,74.35,7,active,2026-02-12,
9000-PLFUZ,Pro,Two year,Annual,Credit card (automatic),49.45,60,active,2021-08-25,
3427-GGZZI,Basic,Month-to-month,Monthly,Electronic check,89.1,19,active,2025-02-09,
7779-ORAEL,Pro,Two year,Annual,Credit card (automatic),75.15,45,active,2022-12-14,
0644-OQMDK,Basic,Month-to-month,Monthly,Electronic check,70.65,4,active,2026-04-27,
4077-CROMM,Basic,Month-to-month,Monthly,Electronic check,104.2,31,cancelled,2024-01-30,2026-07-23
3154-CFSZG,Basic,Month-to-month,Monthly,Electronic check,90.05,47,active,2022-10-13,
2868-MZAGQ,Basic,Month-to-month,Monthly,Electronic check,79.25,1,cancelled,2026-08-01,2026-08-30
4847-QNOKA,Basic,Month-to-month,Monthly,Bank transfer (automatic),44.9,1,cancelled,2026-07-28,2026-09-14
2220-IAHLS,Basic,Month-to-month,Monthly,Credit card (automatic),19.4,1,active,2026-08-03,
1658-XUHBX,Basic,Month-to-month,Monthly,Credit card (automatic),88.75,59,active,2021-09-26,
6379-RXJRQ,Basic,Month-to-month,Monthly,Electronic check,70.1,10,cancelled,2025-11-01,2026-08-28
2378-HTWFW,Basic,Month-to-month,Monthly,Credit card (automatic),91.0,35,active,2023-10-07,
8650-RHRKE,Basic,Month-to-month,Monthly,Electronic check,29.65,4,cancelled,2026-05-12,2026-08-06
4377-VDHYI,Standard,One year,Annual,Electronic check,90.8,32,active,2024-01-09,
0475-RIJEP,Basic,Month-to-month,Monthly,Electronic check,77.85,43,cancelled,2023-01-23,2026-08-25
1260-TTRXI,Basic,Month-to-month,Monthly,Electronic check,54.3,4,cancelled,2026-05-07,2026-08-24
3719-TDVQB,Pro,Two year,Annual,Mailed check,18.95,54,active,2022-02-25,
6328-ZPBGN,Basic,Month-to-month,Monthly,Bank transfer (automatic),95.15,11,cancelled,2025-10-07,2026-09-10
0201-MIBOL,Pro,Two year,Annual,Bank transfer (automatic),102.4,66,active,2021-03-02,
4937-QPZPO,Standard,One year,Annual,Electronic check,99.9,61,active,2021-07-30,
2925-VDZHY,Pro,Two year,Annual,Credit card (automatic),88.7,72,active,2020-09-02,
6981-TDRFT,Standard,One year,Annual,Electronic check,54.3,44,active,2022-12-25,
3413-CSSTH,Basic,Month-to-month,Monthly,Bank transfer (automatic),55.7,41,active,2023-03-21,
8033-VCZGH,Standard,One year,Annual,Electronic check,103.95,50,active,2022-06-22,
4789-KWMXN,Standard,One year,Annual,Credit card (automatic),110.85,47,cancelled,2022-09-20,2026-08-07
0224-NIJLP,Pro,Two year,Annual,Mailed check,20.15,8,active,2026-01-16,
7542-CYDDM,Basic,Month-to-month,Monthly,Mailed check,20.05,18,active,2025-02-24,
4718-WXBGI,Pro,Two year,Annual,Credit card (automatic),91.95,72,active,2020-08-26,
2867-UIMSS,Basic,Month-to-month,Monthly,Electronic check,80.5,1,cancelled,2026-08-05,2026-09-02
8495-PRWFH,Basic,Month-to-month,Monthly,Electronic check,55.65,42,active,2023-03-09,
0439-IFYUN,Basic,Month-to-month,Monthly,Electronic check,74.7,18,active,2025-03-17,
5716-LIBJC,Standard,One year,Annual,Credit card (automatic),104.15,13,active,2025-07-23,
2868-LLSKM,Standard,One year,Annual,Bank transfer (automatic),83.65,68,active,2020-12-22,
8111-RKSPX,Basic,Month-to-month,Monthly,Bank transfer (automatic),72.2,4,cancelled,2026-05-16,2026-09-10
2988-QRAJY,Pro,Two year,Annual,Credit card (automatic),110.05,69,active,2020-11-29,
1585-MQSSU,Basic,Month-to-month,Monthly,Mailed check,51.5,17,cancelled,2025-04-01,2026-08-04
0071-NDAFP,Pro,Two year,Annual,Credit card (automatic),25.5,25,active,2024-08-11,
2856-NNASM,Basic,Month-to-month,Monthly,Mailed check,89.55,43,cancelled,2023-01-31,2026-07-22
7328-ZJAJO,Pro,Two year,Annual,Credit card (automatic),19.5,59,active,2021-09-23,
6458-CYIDZ,Basic,Month-to-month,Monthly,Electronic check,80.7,5,active,2026-04-08,
8559-CIZFV,Standard,One year,Annual,Mailed check,77.5,21,cancelled,2024-11-25,2026-08-10
1090-PYKCI,Standard,One year,Annual,Credit card (automatic),105.1,69,active,2020-11-17,
3058-WQDRE,Basic,Month-to-month,Monthly,Bank transfer (automatic),25.15,13,active,2025-08-04,
7547-EKNFS,Basic,Month-to-month,Monthly,Bank transfer (automatic),95.25,42,cancelled,2023-03-15,2026-07-22
2279-AXJJK,Basic,Month-to-month,Monthly,Credit card (automatic),95.65,52,active,2022-05-10,
6769-DYBQN,Basic,Month-to-month,Monthly,Electronic check,85.0,46,cancelled,2022-11-12,2026-08-23
0909-SELIE,Pro,Two year,Annual,Bank transfer (automatic),80.8,61,active,2021-08-07,
3417-TSCIC,Standard,One year,Annual,Mailed check,24.85,29,active,2024-03-29,
1042-HFUCW,Standard,One year,Annual,Credit card (automatic),54.75,25,active,2024-08-10,
4439-JMPMT,Basic,Month-to-month,Monthly,Electronic check,85.75,5,cancelled,2026-04-02,2026-08-16
6537-OTKMY,Standard,One year,Annual,Electronic check,50.75,15,active,2025-05-19,
8999-EXMNO,Pro,Two year,Annual,Mailed check,20.15,19,active,2025-02-08,
6725-TPKJO,Pro,Two year,Annual,Mailed check,20.05,44,active,2022-12-21,
2446-BEGGB,Basic,Month-to-month,Monthly,Electronic check,98.25,6,cancelled,2026-03-09,2026-08-25
7162-WPHPM,Pro,Two year,Annual,Credit card (automatic),71.6,58,active,2021-10-29,
1599-MMYRQ,Standard,One year,Annual,Credit card (automatic),81.45,62,active,2021-07-13,
8821-KVZKQ,Standard,One year,Annual,Bank transfer (automatic),58.4,70,active,2020-11-08,
1496-GGSUK,Basic,Month-to-month,Monthly,Mailed check,25.7,1,cancelled,2026-07-22,2026-08-16
6434-TTGJP,Pro,Two year,Annual,Credit card (automatic),53.7,10,active,2025-10-30,
0042-JVWOJ,Standard,One year,Annual,Bank transfer (automatic),19.6,26,active,2024-06-30,
0130-SXOUN,Basic,Month-to-month,Monthly,Credit card (automatic),89.4,66,active,2021-03-02,
2575-GFSOE,Basic,Month-to-month,Monthly,Electronic check,69.0,7,cancelled,2026-02-08,2026-07-25
2330-PQGDQ,Standard,One year,Annual,Bank transfer (automatic),84.2,51,active,2022-05-21,
1452-UZOSF,Pro,Two year,Annual,Credit card (automatic),106.1,72,active,2020-09-05,
2097-YVPKN,Pro,Two year,Annual,Mailed check,25.75,65,active,2021-04-17,
2842-JTCCU,Basic,Month-to-month,Monthly,Bank transfer (automatic),46.05,2,cancelled,2026-06-21,2026-08-09
8597-CTXVJ,Standard,One year,Annual,Bank transfer (automatic),64.95,70,active,2020-11-15,
6631-HMANX,Pro,Two year,Annual,Credit card (automatic),85.45,72,active,2020-08-21,
9962-BFPDU,Basic,Month-to-month,Monthly,Mailed check,20.05,1,active,2026-08-10,
3296-SILRA,Basic,Month-to-month,Monthly,Mailed check,76.4,1,cancelled,2026-08-15,2026-09-14
9681-OXGVC,Basic,Month-to-month,Monthly,Electronic check,100.5,5,cancelled,2026-04-11,2026-08-12
6394-HHHZM,Basic,Month-to-month,Monthly,Mailed check,20.7,3,active,2026-05-29,
5995-LFTLE,Pro,Two year,Annual,Credit card (automatic),25.3,58,active,2021-10-31,
5180-UCIIQ,Basic,Month-to-month,Monthly,Mailed check,40.05,22,cancelled,2024-11-12,2026-08-24
1932-UEDCX,Basic,Month-to-month,Monthly,Bank transfer (automatic),100.6,33,active,2023-12-08,
7153-OANIO,Basic,Month-to-month,Monthly,Electronic check,69.95,1,cancelled,2026-08-11,2026-08-14
5188-HGMLP,Basic,Month-to-month,Monthly,Bank transfer (automatic),74.0,54,active,2022-02-27,
0665-XHDJU,Pro,Two year,Annual,Electronic check,99.4,72,active,2020-08-22,
6521-YYTYI,Basic,Month-to-month,Monthly,Electronic check,93.3,1,cancelled,2026-08-10,2026-08-14
8878-HMWBV,Basic,Month-to-month,Monthly,Electronic check,49.15,3,cancelled,2026-05-22,2026-08-12
